"""%s"" contains not only digit characters.","""%s"" ei sisällä vain numeroisia merkkejä."
"""%s"" does not fit the entered date format.","""%s"" ei sovi syötettyyn päiväysmuotoon."
"""%s"" exceeds the allowed file size.","""%s"" ylittää sallitun tiedostokoon."
"""%s"" has not only alphabetic and digit characters.","""%s"" ei ole vain aakkos- ja numeromerkkejä."
"""%s"" has not only alphabetic characters.","""%s"" ei ole vain aakkosnumeerisia merkkejä."
"""%s"" height exceeds allowed value of %s px.","""%s"" korkeus ylittää sallitun arvon %s px."
"""%s"" is a required value.","""%s"" on pakollinen arvo."
"""%s"" is not a valid date.","""%s"" ei ole kelvollinen päivämäärä."
"""%s"" is not a valid email address.","""%s"" ei ole kelvollinen sähköpostiosoite."
"""%s"" is not a valid file","""%s"" ei ole kelvollinen tiedosto"
"""%s"" is not a valid file.","""%s"" ei ole kelvollinen tiedosto."
"""%s"" is not a valid file extension.","""%s"" ei ole kelvollinen tiedostopääte."
"""%s"" is not a valid image format","""%s"" ei ole kelvollinen kuvamuoto"
"""%s"" is not a valid URL.","""%s"" ei ole kelvollinen URL."
"""%s"" length must be equal or greater than %s characters.","""%s""-pituuden on oltava yhtä suuri tai suurempi kuin %s merkkiä."
"""%s"" length must be equal or less than %s characters.","""%s""-pituuden on oltava yhtä suuri tai pienempi kuin %s merkkiä."
"""%s"" width exceeds allowed value of %s px.","""%s"" leveys ylittää sallitun arvon %s px."
". Do not use ""event"" for an attribute code, it is a reserved keyword.",". Älä käytä attribuutin koodia ""tapahtumaa"", vaan se on varattu avainsana."
"Add Option","Lisää Vaihtoehto"
"A joint field with this alias (%s) is already declared","Yhteinen kenttä tämän alias (%s) kanssa on jo ilmoitettu"
"An error occurred while loading a record, aborting. Error: %s","Tapahtui virhe ladatessa tietuetta, keskeytettiin. Virhe: %s"
"An error occurred while loading the collection, aborting. Error: %s","Kokoelmaa ladattaessa tapahtui virhe. Virhe: %s"
"An error occurred while saving a record, aborting. Error: ","Tapahtui virhe tallennettaessa tietuetta, keskeytettiin. Virhe: "
"Are you sure you want to delete this set? Type ""confirm"" to proceed.","Oletko varma, että haluat poistaa tämän asetuksen? Kirjoita ""vahvistus"" jatkaaksesi."
"Attempt to add an invalid object","Yritä lisätä virheellinen objekti"
"Attribute '%s' used in configurable products","Attribuutin%s' käytetty muokattavissa olevissa tuotteissa"
"Attribute Code","Määritteen Koodi"
"Attribute group with the ""%s"" name already exists","Attribuuttiryhmä ""%s"" nimi on jo olemassa"
"Attribute Label","Attribuutin Otsikko"
"Attribute object is undefined","Attribuutin objekti on määrittelemätön"
"Attribute Properties","Attribuutin Ominaisuudet"
"Attribute set with the ""%s"" name already exists.","Attribuuttijoukko ""%s"" nimellä on jo olemassa."
"Attribute with the same code","Attribuutti samalla koodilla"
"Cannot delete group.","Ryhmää ei voi poistaa."
"Cannot delete group. Please move system attributes to another group and try again.","Ryhmää ei voi poistaa. Siirrä järjestelmän attribuutit toiseen ryhmään ja yritä uudelleen."
"Cannot unassign attribute","Attribuuttia ei voi poistaa"
"Cannot unassign group","Ryhmää ei voi poistaa"
"Cannot unassign system attribute","Järjestelmäattribuuttia ei voi poistaa"
"Catalog Input Type for Store Owner","Katalogin syöte tyyppi kaupan omistajalle"
"Current module EAV entity is undefined","Nykyinen moduuli EAV entiteetti on määrittelemätön"
"Current module pathname is undefined","Nykyinen moduulin polun nimi on määrittelemätön"
"Data integrity: No header row found for attribute","Tietojen eheys: Attribuutille ei löydy otsikkoriviä"
"Date","Päivämäärä"
"Decimal Number","Desimaaliluku"
"Default option value is not defined","Oletusarvoa ei ole määritetty"
"Default Product Listing Sort by does not exist in Available Product Listing Sort By.","Oletustuotelistaus Lajittelua ei ole saatavilla Tuotelistauksessa Sort By."
"Default Value","Oletus Arvo"
"Delete","Poista"
"Dropdown","Pudota"
"Email","Sähköposti"
"Entity collection expected.","Kohteen kerääminen odotetaan."
"Entity collections expected.","Odotettavissa olevat yhteisökokoelmat."
"Entity instance is not defined","Entiteetin instanssia ei ole määritelty"
"Entity is not initialized","Entiteettiä ei ole alustettu"
"Entity object is undefined","Entiteetin objekti on määrittelemätön"
"Failed to load node %s from config","Ei voitu ladata palvelinta %s asetuksesta"
"For internal use. Must be unique with no spaces. Maximum length of attribute code must be less then %s symbols","Sisäiseen käyttöön on oltava yksilöllinen ilman välilyöntejä. Attribuutin enimmäispituuden on oltava pienempi kuin %s symbolit"
"Form code is not defined","Lomakkeen koodia ei ole määritetty"
"Form Element with the same attribute","Lomake Elementti jolla on sama attribuutti"
"Form Fieldset with the same code","Lomakkeen Fieldset samalla koodilla"
"Form Type with the same code","Lomakkeen tyyppi samalla koodilla"
"Frontend label is not defined","Julkisivun tunnusta ei ole määritelty"
"Input Validation for Store Owner","Syötteen validointi kaupan omistajalle"
"Integer Number","Kokonaisluku Numero"
"Invalid alias, already exists in joint attributes","Virheellinen alias, on jo olemassa yhteisiä attribuutteja"
"Invalid attribute name: %s","Virheellinen attribuutin nimi: %s"
"Invalid attribute requested: %s","Pyydetty virheellinen attribuutti: %s"
"Invalid attribute type","Virheellinen attribuutin tyyppi"
"Invalid date","Virheellinen päivämäärä"
"Invalid default date","Virheellinen oletuspäivämäärä"
"Invalid default decimal value","Virheellinen oletusdesimaaliarvo"
"Invalid EAV attribute.","Virheellinen EAV-attribuutti."
