"""%s"" is not available in the requested quantity. %s of the items will be backordered.","""%s"" ei ole käytettävissä pyydetyssä määrässä. %s kohteista on jälkitilaus."
"%s is available for purchase in increments of %s only.","%s on saatavilla ostettavaksi vain %s."
"%s is not a correct comparsion method.","%s ei ole oikea vertailumenetelmä."
"<strong>Note</strong> that these settings are applicable to cart line items, not the whole cart.","<strong>Huomautus</strong> että näitä asetuksia sovelletaan ostoskoririvikohteisiin, ei koko ostoskoriin."
"Add Minimum Qty","Lisää Minimimäärä"
"Allow Qty Below 0","Salli Määrä Alle 0"
"Allow Qty Below 0 and Notify Customer","Salli määrä alle 0 ja ilmoita asiakkaalle"
"Automatically Return Credit Memo Item to Stock","Palauta automaattisesti hyvityslaskun kohde varastoon"
"Backorders","Jälkitoimitukset"
"By Fixed value","Kiinteän arvon mukaan"
"By Percentage","Prosenttiosuuden Mukaan"
"Cannot specify product identifier for the order item.","Tuotteen tunnusta ei voi määrittää tilauskohteelle."
"Catalog Inventory","Katalogin Varasto"
"Decrease Stock When Order is Placed","Vähennä varastoa, kun tilaus on tehty"
"Display Out of Stock Products","Näytä varastossa olevat tuotteet"
"Display products availability in stock in the frontend","Näytä tuotteiden saatavuus varastossa frontend"
"Enable Qty Increments","Ota Käyttöön Määrä Lisäykset"
"Index Product Stock Status","Indeksoinnin Tuotteen Varastotilanne"
"In Stock","Varastossa Olevat"
"Inventory","Tavaraluettelo"
"Inventory API","Tavaraluettelon API"
"Manage Stock","Hallitse Varastoa"
"Maximum Qty Allowed in Shopping Cart","Maksimi määrä sallittu ostoskorissa"
"Minimum Qty","Minimi Määrä"
"Minimum Qty Allowed in Shopping Cart","Ostoskorissa sallittu vähimmäismäärä"
"Multi update product stock data","Multi update product stock data"
"No Backorders","Ei Jälkitoimituksia"
"Not all products are available in the requested quantity","Kaikkia tuotteita ei ole saatavilla haetulla määrällä"
"Notify for Quantity Below","Ilmoita määrästä alla"
"Only %s left","Vain %s jäljellä"
"Only X left Threshold","Vain X vasemmalle"
"Out of Stock","Ei varastossa"
"Product Name","Tuotteen Nimi"
"Product Stock Options","Tuotteen Varastoasetukset"
"Products will still be shown by direct product URLs.","Tuotteet näkyvät edelleen suorien tuotteiden URL-osoitteiden kautta."
"Qty","Määrä"
"Qty for Item's Status to Become Out of Stock","Tuotteiden tila tulla ulos varastosta on määrä"
"Qty Increments","Määrä Lisäykset"
"Retrieve stock data","Nouda varastotiedot"
"Retrieve stock data by product ids","Nouda varastotiedot tuotetunnusten mukaan"
"Rule price","Säännön hinta"
"Set Items' Status to be In Stock When Order is Cancelled","Aseta tuotteiden tila varastossa kun tilaus on peruutettu"
"Some of the products are currently out of stock.","Osa tuotteista on tällä hetkellä loppunut varastosta."
"Some of the products are not available","Osa tuotteista ei ole saatavilla"
"Some of the products cannot be ordered in requested quantity.","Joitakin tuotteita ei voi tilata pyydettäessä määrältä."
"Some of the products cannot be ordered in the requested quantity.","Osa tuotteista ei ole tilattavissa pyydetystä määrästä."
"Stock Options","Varaston Asetukset"
"Stock Status","Varaston Tila"
"Sync Stock Availability with Qty","Synkronoi varastojen saatavuus määrällä"
"The maximum quantity allowed for purchase is %s.","Suurin sallittu ostomäärä on %s."
"The minimum quantity allowed for purchase is %s.","Pienin ostettavissa oleva määrä on %s."
"The requested quantity for ""%s"" is not available.","Valitsemaasi tuotetta ""%s"" ei ole saatavilla."
"The stock item for Product in option is not valid.","Tuotteen tuote optiossa ei ole kelvollinen."
"The stock item for Product is not valid.","Tuote ei ole kelvollinen varastotuote."
"This product is available for purchase in increments of %s only.","Tämä tuote on saatavilla ostettavaksi vain %s :n välein."
"This product is currently out of stock.","Tämä tuote on tällä hetkellä loppunut."
"This product is not available in the requested quantity. %s of the items will be backordered.","Tämä tuote ei ole käytettävissä pyydetyssä määrässä. %s kohteista tullaan backorderoimaan."
"This product with current option is not available","Tämä tuote tällä hetkellä ei ole saatavilla"
"To Fixed Value","Kiinteään Arvoon"
"To Percentage","Saavutettu Prosenttiosuus"
"Undefined product type.","Määrittelemätön tuotetyyppi."
"Update","Päivitä"
"Update product stock data","Päivitä tuotteiden varastotiedot"
"Update the Product","Päivitä tuote"
"When enabled, products automatically return to In Stock as soon as Qty rises above the threshold.","Kun käytössä, tuotteet palautetaan automaattisesti varastossa heti kun määrä nousee kynnysarvon yläpuolelle."
