"2-pixel perimeter around the header space.","perimetro di 2 pixel attorno allo spazio dell'header."
"3D Secure","3D Secure"
"3D Secure Card Validation","3D Secure Card Validation"
"3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"120 x 90","120 x 90"
"120 x 240","120 x 240"
"120 x 600","120 x 600"
"190 x 100","190 x 100"
"234 x 60","234 x 60"
"234 x 400","234 x 400"
"250 x 250","250 x 250"
"300 x 50","300 x 50"
"468 x 60","468 x 60"
"728 x 90","728 x 90"
"800 x 66","800 x 66"
"Ability for buyer to purchase without PayPal account.","Possibilità per l'acquirente di acquistare senza conto PayPal."
"A case that has been resolved and close requires a reimbursement.","Un caso che è stato risolto e chiuso richiede un rimborso."
"Acceptance Mark","Marchio di accettazione"
"Acceptance Mark Image","Immagine di marchio di accettazione"
"Accept credit card and PayPal payments securely.","Accept credit card and PayPal payments securely."
"Accept credit cards, debit cards and PayPal payments securely.","Accept credit cards, debit cards and PayPal payments securely."
"Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway.","Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway."
"Accept payments with a completely customizable checkout.","Accept payments with a completely customizable checkout."
"Accept payments with a completely customizable checkout page.","Accettare pagamenti con una pagina di checkout completamente personalizzabile."
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Accept payments with a PCI-compliant checkout that keeps customers on your site."
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Accept payments with a PCI compliant checkout that keeps customers on your site."
"Account-to-Account Payment, initiated by PayPal","Account-to-Account Payment, inizializzato da PayPal"
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH Deposit (Hold for Dispute or Other Investigation)"
"ACH Deposit (Reversal)","ACH Deposit (Reversal)"
"ACH Funding for Funds Recovery from Account Balance","ACH Funding for Funds Recovery from Account Balance"
"ACH Withdrawal","ACH Withdrawal"
"Add another payment method to your existing solution or as a stand-alone option.","Aggiungi un altro metodo di pagamento alla soluzione esistente o come opzione stand-alone."
"Add PayPal as an additional payment method to your checkout page.","Aggiungi PayPal come metodo di pagamento supplementare alla tua pagina di checkout."
"Add PayPal as an additional payment method to your checkout page to increase your sales.","Add PayPal as an additional payment method to your checkout page to increase your sales."
"Address","Indirizzo"
"Address Verification System Response","Risposta del sistema di verifica dell'indirizzo"
"Advanced Settings","Impostazioni Avanzate"
"Advertise Paypal Credit","Advertise Paypal Credit"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile)."
"Allowed Credit Card Types","Tipi di carta di credito validi"
"Allow in Billing Agreement Wizard","Consenti nella creazione guidata accordo di fatturazione"
"All the address information matched","Tutte le informazioni di indirizzo corrispondono"
"Also affects mini-shopping cart.","Colpisce anche il mini-carrello."
"API Authentication Methods","Metodi di autenticazione API"
"API Certificate","Certificato API"
"API Password","Password API"
"API Signature","Firma API"
"API Username","Username API"
"API Uses Proxy","Usi proxy API"
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","È stato eseguito uno storno su questa transazione a causa di una controversia con il cliente per sospetta falsificazione."
"A reversal has occurred on this transaction because you have given the customer a refund.","È stato eseguito uno storno su questa transazione perché hai concesso un rimborso al cliente."
"A reversal has occurred on this transaction due to a chargeback by your customer.","È stato eseguito uno storno su questa transazione a causa di un rimborso chiesto dal cliente."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","È stato eseguito uno storno su questa transazione a causa di un reclamo da parte del cliente riguardante la transazione."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","È stato eseguito uno storno su questa transazione a causa dell'attivazione da parte del cliente del soddisfatti o rimborsati."
"Ask Customer","Chiedere al cliente"
"Auction Payment other than through eBay","Pagamento asta diverso da eBay"
"Authorization","Autorizzazione"
"Authorization Honor Period (days)","Autorizzazione onore periodo (giorni)"
"Authorization transaction is required to void.","Authorization transaction is required to void."
"Authorized amount of %s.","Authorized amount of %s."
"Authorizing amount of %s is pending approval on gateway.","Authorizing amount of %s is pending approval on gateway."
"Auto","Auto"
"AutoSweep","AutoSweep"
"Available Balance","Saldo disponibile"
"A value is required for live mode. Refer to your CardinalCommerce agreement.","A value is required for live mode. Refer to your CardinalCommerce agreement."
"Balance Manager Account Bonus","Balance Manager Account Bonus"
"Basic Settings - PayPal Express Checkout","Impostazioni di base - PayPal Express Checkout"
"Basic Settings - PayPal Integral Evolution","Basic Settings - PayPal Integral Evolution"
"Basic Settings - PayPal Pasarela integral","Basic Settings - PayPal Pasarela integral"
"Basic Settings - PayPal Payflow Link","Impostazioni di base - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Impostazioni di base - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Impostazioni di base - PayPal pagamenti avanzati"
"Basic Settings - PayPal Payments Pro","Impostazioni di base - PayPal Payments Pro"
"Basic Settings - PayPal Payments Pro Hosted Solution","Impostazioni di base - PayPal Payments Pro Hosted Solution"
"Basic Settings - PayPal Payments Standard","Basic Settings - PayPal Payments Standard"
"Basic Settings - PayPal Pro","Basic Settings - PayPal Pro"
"Basic Settings - PayPal Website Payments Plus","Basic Settings - PayPal Website Payments Plus"
"Basic Settings - PayPal Website Payments Pro","Basic Settings - PayPal Website Payments Pro"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Impostazioni di base - PayPal Website Payments Pro Hosted Solution"
"Basic Settings - PayPal Website Payments Pro Payflow Edition","Basic Settings - PayPal Website Payments Pro Payflow Edition"
"Basic Settings - PayPal Website Payments Standard","Basic Settings - PayPal Website Payments Standard"
"Billing Agreement Signup","Accetta accordo di fatturazione"
"Billing Information","Informazioni di fatturazione"
"Bonus for first ACH Use","Bonus per il primo utilizzo di ACH"
"Both section above must be complete. ","Both section above must be complete. "
"Buyer's Tax ID","ID fiscale acquirente"
"Buyer's Tax ID Type","Tipo di ID fiscale dell'acquirente"
"Buyer claims that a possible duplicate payment was made to the merchant.","L'acquirente sostiene che è possibile che sia stato effettuato un doppio pagamento al commerciante."
"Buyer claims that he/she did not authorize transaction.","L'acquirente sostiene di non aver autorizzato la transazione."
"Buyer claims that he did not receive goods or service.","L'acquirente sostiene di non aver ricevuto beni o servizi."
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","L'acquirente sostiene che la merce o il servizio ricevuto differisce dalla descrizione fornita dal commerciante."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","L'acquirente sostiene che la merce ricevuta sia insoddisfacente, difettosa o danneggiata."
"Buyer Credit Payment","Pagamento credito acquirente"
"By default it is ""reports.paypal.com"".","Di default è ""reports.paypal.com""."
"Cannot create target file for reading reports.","Cannot create target file for reading reports."
"Can not send new order email.","Can not send new order email."
"Catalog Category Page","Pagina di Categoria"
"Catalog Product Page","Pagina prodotto"
"Charge-off","Storno"
"Chargeback","Chargeback"
"Checkout Cart Page","Pagina Carrello"
"Checkout with PayPal","Checkout con PayPal"
"Checkout with PayPal Paypal Credit","Checkout with PayPal Paypal Credit"
"Choose a secure bundled payment solution for your business.","Scegli una soluzione di pagamento sicura in bundle per il tuo business."
"City","Città"
"Click here if you are not redirected within 10 seconds...","Click here if you are not redirected within 10 seconds..."
"Close","Chiudi"
"CNPJ","CNPJ"
"Company","Azienda"
"Complaint","Reclamo"
"Completion Date","Completion Date"
"Configure","Configura"
"Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?","Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?"
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.","Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site."
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.","Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site."
"Continue","Continua"
"Countries Payment Applicable From","Paesi pagamento applicabile da"
"Country","Nazione"
"Coupon Redemption","Riscatto coupon"
"CPF","CPF"
"Credit","Credito"
"Credit Card Settings","Impostazioni Carta di credito"
"Currency Conversion required to cover negative balance","Conversione di valuta necessario a coprire il saldo negativo"
