"1 star","1 star"
"2 stars","2 stars"
"3 stars","3 stars"
"4 stars","4 stars"
"5 stars","5 stars"
"Add New Rating","Aggiungi nuova valutazione"
"Assigned Options","Opzioni assegnate"
"Be the first to review this product","Sii il primo a recensire questo prodotto"
"Default Value","Valore predefinito"
"Delete Rating","Elimina valutazione"
"Edit Rating","Edit Rating"
"ID","ID"
"If you do not specify a rating title for a store, the default value will be used.","If you do not specify a rating title for a store, the default value will be used."
"Manage Ratings","Gestisci valutazioni"
"New Rating","Nuova valutazione"
"Option Label","Option Label"
"Option Title","Titolo opzione"
"Option Title:","Titolo opzione:"
"Please select one of each ratings above","Please select one of each ratings above"
"Rating Information","Informazioni valutazione"
"Rating isn't Available","Valutazione non disponibile"
"Rating Name","Rating Name"
"Rating Title","Titolo Valutazione"
"Rating Visibility","Visibilità Valutazione"
"Rating with the same title","Rating with the same title"
"Save Rating","Salva valutazione"
"Sort Order","Ordinamento"
"Visible In","Visible In"
