"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d.","'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d."
"-- Please Select --","-- Seleziona --"
"Add New Class","Aggiungi nuova classe"
"Add New Tax Rate","Aggiungi nuova aliquota fiscale"
"Add New Tax Rule","Aggiungi nuova regola fiscale"
"After Discount","Dopo lo sconto"
"An error occurred while deleting this rate.","An error occurred while deleting this rate."
"An error occurred while deleting this rate. Incorrect rate ID.","An error occurred while deleting this rate. Incorrect rate ID."
"An error occurred while deleting this tax class.","An error occurred while deleting this tax class."
"An error occurred while deleting this tax rule.","An error occurred while deleting this tax rule."
"An error occurred while saving this tax class.","An error occurred while saving this tax class."
"An error occurred while saving this tax class. A class with the same name","An error occurred while saving this tax class. A class with the same name"
"An error occurred while saving this tax rule.","An error occurred while saving this tax rule."
"Apply Customer Tax","Applica Tassa cliente"
"Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected.","Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected."
"Apply Discount On Prices","Applica sconto sui prezzi"
"Apply Tax On","Applica Tassa su"
"Are you sure you want to do this?","Sei sicuro di volerlo fare?"
"Back","Indietro"
"Before Discount","Prima dello sconto"
"Calculate off subtotal only","Calculate off subtotal only"
"Calculation Settings","Impostazioni di calcolo"
"Catalog Prices","Prezzi Catalogo"
"Class Name","Class Name"
"Click here to go to <a href=""%s"">Tax configuration</a> and change your settings.","Click here to go to <a href=""%s"">Tax configuration</a> and change your settings."
"Code","Codice"
"Country","Nazione"
"CSV","CSV"
"Customer Tax Class","Classe fiscale cliente"
"Customer Tax Classes","Classi Tassa Cliente"
"Customer Tax Class Information","Customer Tax Class Information"
"Custom price if available","Prezzo personalizzato se disponibile"
"Default Country","Paese predefinito"
"Default Post Code","Codice postale predefinito"
"Default State","Provincia Predefinita"
"Default Tax Destination Calculation","Calcolo tassa in base alla destinazione predefinito"
"Delete Class","Delete Class"
"Delete Rate","Elimina aliquota"
"Delete Rule","Elimina regola"
"Display Full Tax Summary","Mostra riepilogo completo tasse"
"Display Prices","Mostra prezzi"
"Display Product Prices In Catalog","Visualizzare i prezzi dei prodotti nel catalogo"
"Display Shipping Amount","Mostra importo spedizione"
"Display Shipping Prices","Visualizza i prezzi di spedizione"
"Display Subtotal","Mostra Subtotale"
"Display Zero Tax Subtotal","Mostra Subtotale tasse Zero"
"Edit Class","Edit Class"
"Edit Class '%s'","Edit Class '%s'"
"Edit Rule","Modifica regola"
"Edit Tax Rate","Modifica aliquota fiscale"
"Enable Cross Border Trade","Abilitare commercio oltre frontiera"
"Excel XML","Excel XML"
"Excl. Tax","Tasse escl."
"Excl. Tax:","Excl. Tax:"
"Excluding Tax","Escluse tasse"
"Export Tax Rates","Esporta aliquote fiscali"
"for store(s)","for store(s)"
"Grand Total (Excl. Tax)","Totale complessivo (Escl. Tasse)"
"Grand Total (Excl.Tax)","Totale complessivo (Escl. Tasse)"
"Grand Total (Incl. Tax)","Totale complessivo (Incl. Tasse)"
"Grand Total (Incl.Tax)","Totale complessivo (Incl. Tasse)"
"Grand Total Excl. Tax","Totale Complessivo escl. Tasse"
"Grand Total Incl. Tax","Totale Complessivo incl. Tasse"
"Ignore this notification","Ignore this notification"
"Import / Export Tax Rates","Import / Export Tax Rates"
"Import Tax Rates","Importa aliquote fiscali"
"Inc. Tax","Tasse incluse"
"Incl. Tax","Tasse incl."
"Incl. Tax:","Incl. Tax:"
"Include Tax In Grand Total","Include Tax In Grand Total"
"Including and Excluding Tax","Incluse ed escluse tasse"
"Including Tax","Incluse tasse"
"Invalid file format upload attempt","Invalid file format upload attempt"
"Invalid file upload attempt","Tentativo di caricamento file non valido"
"Manage Customer Tax Classes","Manage Customer Tax Classes"
"Manage Product Tax Classes","Manage Product Tax Classes"
"Manage Tax Rates","Gestisci aliquote fiscali"
"Manage Tax Rules","Gestisci regole fiscali"
"Manage Tax Zones & Rates","Manage Tax Zones & Rates"
"Maximum zip code length is 9.","Maximum zip code length is 9."
"Name","Nome"
"New Class","New Class"
"New Rule","Nuova regola"
"New Tax Rate","Nuova aliquota fiscale"
"No","No"
"None","Nessuno"
"One of the country has invalid code.","One of the country has invalid code."
"Orders, Invoices, Credit Memos Display Settings","Impostazioni di visualizzazione di ordini, fatture, note di credito"
"Original price only","Solo prezzo originale"
"Please fill all required fields with valid information.","Please fill all required fields with valid information."
"Please see <a href=""%s"">source</a> for more details.","Please see <a href=""%s"">source</a> for more details."
"Price Display Settings","Impostazioni di visualizzazione del prezzo"
"Priority","Priorità"
"Product Tax Class","Classe fiscale del prodotto"
"Product Tax Classes","Product Tax Classes"
"Product Tax Class Information","Product Tax Class Information"
"Range From","Intervallo da"
"Range To","Intervallo a"
"Range To should be equal or greater than Range From.","L'intervallo A deve essere uguale o maggiore dell'Intervallo Da."
"Rate","Aliquota"
"Rate Percent","Aliquota percentuale"
"Rate Percent should be a positive number.","Rate Percent should be a positive number."
"Reset","Ripristina"
"Row Total","Totale riga"
"Rules (%s) already exist for the specified Tax Rate, Customer Tax Class and Product Tax Class combinations","Rules (%s) already exist for the specified Tax Rate, Customer Tax Class and Product Tax Class combinations"
"Sales","Vendite"
"Save and Continue Edit","Salva e continua modifica"
"Save Class","Save Class"
"Save Rate","Salva aliquota"
"Save Rule","Salva regola"
"Shipping & Handling (Excl.Tax)","Spedizione e gestione (escl. Tasse)"
"Shipping & Handling (Incl.Tax)","Spedizione e gestione (incl. Tasse)"
"Shipping & Handling Tax","Shipping & Handling Tax"
"Shipping (Excl. Tax)","Spedizione (Escl. tasse)"
"Shipping (Incl. Tax)","Spedizione (Incl. tasse)"
"Shipping Excl. Tax (%s)","Shipping Excl. Tax (%s)"
"Shipping Incl. Tax (%s)","Shipping Incl. Tax (%s)"
"Shipping Prices","Prezzi di spedizione"
"Shopping Cart Display Settings","Impostazioni di visualizzazione del carrello"
"Sort Order","Ordinamento"
"State","Stato"
"State/Region","Provincia"
"Subtotal (Excl. Tax)","Subtotale (escl. Tasse)"
"Subtotal (Excl.Tax)","Subtotale (escl. Tasse)"
"Subtotal (Incl. Tax)","Subtotale (incl. Tasse)"
"Subtotal (Incl.Tax)","Subtotale (incl. Tasse)"
"Subtotal only","Subtotal only"
"Tax","Tassa"
"Tax Calculation Based On","Calcolo dell'imposta basato su"
"Tax Calculation Method Based On","Metodo di calcolo tasse basato su"
"Tax Classes","Classi Tassa"
"Tax Class for Shipping","Classe tassa per la spedizione"
"Tax Identifier","Identificatore tassa"
"Tax Rate","Aliquota fiscale"
"Tax rate cannot be removed. It exists in tax rule","Tax rate cannot be removed. It exists in tax rule"
"Tax Rate Information","Informazioni aliquota fiscale"
"Tax rates at the same priority are added, others are compounded.","Aliquote fiscali con la stessa priorità sono stati aggiunti, gli altri sono aggravati."
"Tax Rule Information","Informazioni aliquota fiscale"
"Tax Rules","Regole fiscali"
"Tax Titles","Titoli tassa"
"The tax class has been deleted.","The tax class has been deleted."
"The tax class has been saved.","The tax class has been saved."
"The tax rate has been deleted.","The tax rate has been deleted."
"The tax rate has been imported.","L'aliquota fiscale è stata importata."
"The tax rate has been saved.","The tax rate has been saved."
"The tax rule has been deleted.","La regola fiscale non può essere eliminata."
"The tax rule has been saved.","The tax rule has been saved."
"This class no longer exists","This class no longer exists"
"This rule no longer exists","This rule no longer exists"
"This rule no longer exists.","Questa regola non esiste più."
"Total","Totale"
