"%s role is a special one and can't be changed.","%s role is a special one and can't be changed."
"%s role is a special one and can't be deleted.","%s role is a special one and can't be deleted."
"%s role is protected.","%s role is protected."
"ACL Attribute Rules","ACL Attribute Rules"
"ACL Attributes Information","ACL Attributes Information"
"Add","Adicionar"
"Add Admin Role","Add Admin Role"
"Add New Role","Adicionar Nova Função"
"Address Type","Tipo de Morada"
"Admin","Administrador"
"Allow","Autorizar"
"An error occurred while deleting the role.","An error occurred while deleting the role."
"An error occurred while saving attribute rules.","An error occurred while saving attribute rules."
"An error occurred while saving role.","An error occurred while saving role."
"Api Rules Information","Api Rules Information"
"Assigned","Atribuído"
"Associate to Website","Associate to Website"
"Attribute Rules Information","Attribute Rules Information"
"Attributes","Atributos"
"Attribute Set","Conjunto de Atributos"
"Automatically Return Credit Memo Item to Stock","Repor Stock Automaticamente do Item da Nota de Crédito"
"Back","Voltar"
"Backorders","Encomendas pendentes"
"Base Currency","Moeda Base"
"Base Customer Balance","Base Customer Balance"
"Base Discount","Base Discount"
"Base Discount Amount","Base Discount Amount"
"Base Item Subtotal","Base Item Subtotal"
"Base Item Subtotal Including Tax","Base Item Subtotal Including Tax"
"Base Original Price","Base Original Price"
"Base Price","Base Price"
"Base Price Including Tax","Base Price Including Tax"
"Base Shipping","Base Shipping"
"Base Shipping Discount","Base Shipping Discount"
"Base Shipping Tax","Base Shipping Tax"
"Base Subtotal","Base Subtotal"
"Base Subtotal Including Tax","Base Subtotal Including Tax"
"Base Tax Amount","Base Tax Amount"
"Base Total Due","Base Total Due"
"Base Total Paid","Base Total Paid"
"Base Total Refunded","Base Total Refunded"
"Buy Now URL","Buy Now URL"
"Can Be Divided into Multiple Boxes for Shipping","Can Be Divided into Multiple Boxes for Shipping"
"Canceled Qty","Canceled Qty"
"Catalog","Catálogo"
"CatalogInventory","CatalogInventory"
"Catalog Product","Catalog Product"
"Category ID","ID da Categoria"
"City","Cidade"
"Company","Empresa"
"Country","País"
"Coupon Code","Código do Cupão"
"Create","Criar"
"Created From","Created From"
"Create Permanent Redirect for old URL","Criar Redirecionamento Permanente para o URL antigo"
"Customer","Cliente"
"Customer Address","Morada do Cliente"
"Customer Address ID","Customer Address ID"
"Customer Balance","Customer Balance"
"Customer First Name","Nome do Cliente"
"Customer ID","ID do Cliente"
"Customer Last Name","Sobrenome do Cliente"
"Customer Middle Name","Customer Middle Name"
"Customer Prefix","Customer Prefix"
"Customer Suffix","Customer Suffix"
"Default Image","Default Image"
"Delete","Eliminar"
"Deny","Recusar"
"Disable automatic group change based on VAT ID","Disable automatic group change based on VAT ID"
"Discount","Desconto"
"Discount Amount","Desconto"
"Discount Description","Discount Description"
"Edit","Editar"
"Edit %s ACL attribute rules","Edit %s ACL attribute rules"
"Edit attribute rules for %s Role","Edit attribute rules for %s Role"
"Edit Role","Editar Função"
"Email","Correio electrónico"
"Enable Qty Increments","Ativar Incrementos de Qtd"
"Exclude","Excluir"
"File Content","File Content"
"File MIME Type","File MIME Type"
"File Name","File Name"
"Final Price Without Tax","Final Price Without Tax"
"Final Price With Tax","Final Price With Tax"
"First Name","Nome"
"Gift Message","Mensagem da Oferta"
"Grand Total","Preço Final"
"Grand Total to Be Charged","Grand Total to Be Charged"
"Group","Grupo"
"Guest","Convidado"
"Has Custom Options","Has Custom Options"
"ID","Id."
"Inventory Data","Inventory Data"
"Invoiced Qty","Invoiced Qty"
"Is Confirmed","Is Confirmed"
"Is Default Billing Address","Is Default Billing Address"
"Is Default Shipping Address","Is Default Shipping Address"
"Item ID","Item ID"
"Item Subtotal","Item Subtotal"
"Item Subtotal Including Tax","Item Subtotal Including Tax"
"Label","Etiqueta"
"Last Logged In","Last Logged In"
"Last Name","Sobrenome"
"Low Stock Date","Low Stock Date"
"Manage Stock","Gerir Stock"
"Maximum Qty Allowed in Shopping Cart","Qtd máxima permitida no carrinho de compras"
"Minimum Qty Allowed in Shopping Cart","Qtd Mínima Permitida no Carrinho de Compras"
"New Role","Nova Função"
"Notify for Quantity Below","Notificar quando a quantidade for inferior a"
"OAuth","OAuth"
"Order","Encomenda"
"Order Addresses","Order Addresses"
"Order Comments","Comentário da encomenda"
"Order Currency","Order Currency"
"Order Date","Data da Encomenda"
"Ordered Qty","Ordered Qty"
"Order ID","ID da Encomenda"
"Order ID (internal)","Order ID (internal)"
"Order Item ID","Order Item ID"
"Order Items","Order Items"
"Orders","Pedidos"
"Order Status","Estado da Encomenda"
"Original Price","Preço original"
"Parent Order Item ID","Parent Order Item ID"
"Payment Method","Método de Pagamento"
"Phone Number","Número de Telefone"
"Placed from IP","Placed from IP"
"Please enter a valid number in ""max_sale_qty"" field","Please enter a valid number in ""max_sale_qty"" field"
"Please enter a valid number in ""min_qty"" field","Please enter a valid number in ""min_qty"" field"
"Please enter a valid number in ""min_sale_qty"" field","Please enter a valid number in ""min_sale_qty"" field"
"Please enter a valid number in ""notify_stock_qty"" field","Please enter a valid number in ""notify_stock_qty"" field"
