"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d.","'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d."
"-- Please Select --","-- Bitte wählen --"
"Add New Class","Neue Klasse hinzufügen"
"Add New Tax Rate","Neue Steuerrate hinzufügen"
"Add New Tax Rule","Neue Steuerregel hinzufügen"
"After Discount","Nach Rabatt"
"An error occurred while deleting this rate.","An error occurred while deleting this rate."
"An error occurred while deleting this rate. Incorrect rate ID.","An error occurred while deleting this rate. Incorrect rate ID."
"An error occurred while deleting this tax class.","An error occurred while deleting this tax class."
"An error occurred while deleting this tax rule.","An error occurred while deleting this tax rule."
"An error occurred while saving this tax class.","An error occurred while saving this tax class."
"An error occurred while saving this tax class. A class with the same name","An error occurred while saving this tax class. A class with the same name"
"An error occurred while saving this tax rule.","An error occurred while saving this tax rule."
"Apply Customer Tax","Verwende Kundensteuerklasse"
"Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected.","Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected."
"Apply Discount On Prices","Wende Rabatt auf Preise an"
"Apply Tax On","Steuer anwenden auf"
"Are you sure you want to do this?","Sind Sie sicher, dass Sie dies tun wollen?"
"Back","Zurück"
"Before Discount","Vor Rabatt"
"Calculate off subtotal only","Calculate off subtotal only"
"Calculation Settings","Einstellungen für die Berechnung"
"Catalog Prices","Katalogpreise"
"Class Name","Class Name"
"Click here to go to <a href=""%s"">Tax configuration</a> and change your settings.","Click here to go to <a href=""%s"">Tax configuration</a> and change your settings."
"Code","Code"
"Country","Land"
"CSV","CSV"
"Customer Tax Class","Kundensteuerklasse"
"Customer Tax Classes","Kundensteuerklassen"
"Customer Tax Class Information","Customer Tax Class Information"
"Custom price if available","Benutzerdefinierter Preis wenn verfügbar"
"Default Country","Standardland"
"Default Post Code","Standard-Postleitzahl"
"Default State","Standard Bundesland"
"Default Tax Destination Calculation","Steuerberechnung basierend auf"
"Delete Class","Delete Class"
"Delete Rate","Steuerrate löschen"
"Delete Rule","Regel löschen"
"Display Full Tax Summary","Steuern vollständig anzeigen"
"Display Prices","Preise anzeigen"
"Display Product Prices In Catalog","Artikelpreise im Shop-Frontend"
"Display Shipping Amount","Anzeige von Versandkosten"
"Display Shipping Prices","Versandkosten anzeigen"
"Display Subtotal","Zwischensumme anzeigen"
"Display Zero Tax Subtotal","Steuerzwischensumme auch anzeigen, wenn 0,00"
"Edit Class","Edit Class"
"Edit Class '%s'","Edit Class '%s'"
"Edit Rule","Regel bearbeiten"
"Edit Tax Rate","Steuersatz bearbeiten"
"Enable Cross Border Trade","Grenzüberschreitenden Handel aktivieren"
"Excel XML","Excel XML"
"Excl. Tax","Exkl. Steuern"
"Excl. Tax:","Excl. Tax:"
"Excluding Tax","Zuzüglich Steuern"
"Export Tax Rates","Steuersätze exportieren"
"for store(s)","for store(s)"
"Grand Total (Excl. Tax)","Gesamt (zzgl. Steuern)"
"Grand Total (Excl.Tax)","Gesamt (Netto)"
"Grand Total (Incl. Tax)","Gesamtsumme (inkl. MwSt.)"
"Grand Total (Incl.Tax)","Gesamt (Brutto)"
"Grand Total Excl. Tax","Gesamtsumme zzgl. MwSt."
"Grand Total Incl. Tax","Gesamtsumme inkl. MwSt."
"Ignore this notification","Ignore this notification"
"Import / Export Tax Rates","Import / Export Tax Rates"
"Import Tax Rates","Steuersätze importieren"
"Inc. Tax","Inkl. Steuern"
"Incl. Tax","Inkl. MwSt."
"Incl. Tax:","Incl. Tax:"
"Include Tax In Grand Total","Include Tax In Grand Total"
"Including and Excluding Tax","Inklusive und zuzüglich Steuern"
"Including Tax","Inklusive Steuern"
"Invalid file format upload attempt","Invalid file format upload attempt"
"Invalid file upload attempt","Ungültiger Datei-Upload-Versuch"
"Manage Customer Tax Classes","Manage Customer Tax Classes"
"Manage Product Tax Classes","Manage Product Tax Classes"
"Manage Tax Rates","Steuerregeln verwalten"
"Manage Tax Rules","Steuerregeln verwalten"
"Manage Tax Zones & Rates","Manage Tax Zones & Rates"
"Maximum zip code length is 9.","Maximum zip code length is 9."
"Name","Name"
"New Class","New Class"
"New Rule","Neue Regel"
"New Tax Rate","Neuer Steuersatz"
"No","Nein"
"None","Keine"
"One of the country has invalid code.","One of the country has invalid code."
"Orders, Invoices, Credit Memos Display Settings","Anzeigeeinstellungen für Bestellungen, Rechnungen, Gutschriften"
"Original price only","Nur Originalpreis"
"Please fill all required fields with valid information.","Please fill all required fields with valid information."
"Please see <a href=""%s"">source</a> for more details.","Please see <a href=""%s"">source</a> for more details."
"Price Display Settings","Einstellungen für Preisanzeige"
