"1 star","1 star"
"2 stars","2 stars"
"3 stars","3 stars"
"4 stars","4 stars"
"5 stars","5 stars"
"Add New Rating","Neue Bewertung hinzufügen"
"Assigned Options","Zugeordnete Optionen"
"Be the first to review this product","Seien Sie der Erste, der dieses Produkt bewertet"
"Default Value","Standardwert"
"Delete Rating","Bewertung löschen"
"Edit Rating","Edit Rating"
"ID","Id"
"If you do not specify a rating title for a store, the default value will be used.","If you do not specify a rating title for a store, the default value will be used."
"Manage Ratings","Bewertungen verwalten"
"New Rating","Neue Bewertung"
"Option Label","Option Label"
"Option Title","Titel Option"
"Option Title:","Optionstitel:"
"Please select one of each ratings above","Please select one of each ratings above"
"Rating Information","Bewertungsinformationen"
"Rating isn't Available","Bewertung ist nicht verfügbar"
"Rating Name","Rating Name"
"Rating Title","Bewertungstitel"
"Rating Visibility","Bewertungssichtbarkeit"
"Rating with the same title","Rating with the same title"
"Save Rating","Bewertung speichern"
"Sort Order","Sortierreihenfolge"
"Visible In","Visible In"
