"A block identifier with the same properties already exists in the selected store.","Ein Blockbezeichner mit den selben Einstellungen existiert für den ausgewählten Store bereits."
"Action","Aktion"
"Add New Block","Neuen Block hinzufügen"
"Add New Page","Neue Seite hinzufügen"
"A directory with the same name already exists. Please try another folder name.","A directory with the same name already exists. Please try another folder name."
"All Countries","Alle Länder"
"Anchor Custom Text","Individueller Anker Text"
"Anchor Custom Title","Individueller Link-Text"
"An error occurred while saving the page.","An error occurred while saving the page."
"A page URL key for specified store already exists.","A page URL key for specified store already exists."
"Are you sure you want to delete current folder?","Are you sure you want to delete current folder?"
"Are you sure you want to delete the selected file?","Are you sure you want to delete the selected file?"
"Block","Blockieren"
"Block Content","Block Content"
"Block Information","Block-Information"
"Block Title","Block-Titel"
"Cannot create new directory.","Cannot create new directory."
"Cannot delete directory %s.","Cannot delete directory %s."
"Cannot delete page, it is used in ""%s"".","Cannot delete page, it is used in ""%s""."
"Cannot delete root directory %s.","Cannot delete root directory %s."
"Cannot disable page, it is used in configuration ""%s"".","Cannot disable page, it is used in configuration ""%s""."
"Cannot upload file.","Cannot upload file."
"CMS","CMS"
"CMS Content Wrapper","CMS Content Wrapper"
"CMS Home Page","CMS Startseite"
"CMS No-Route Page","CMS No-Route Page"
"CMS No Route Page","CMS keine Route-Seite (Fehler 404)"
"CMS Page","CMS-Seite"
"CMS Page Link","CMS-Seitenlink"
"CMS Page Link Block Template","CMS-Seitenlink - Blockvorlage"
"CMS Page Link Inline Template","CMS-Seitenlink - Inlinevorlage"
"CMS Pages (All)","CMS Pages (All)"
"CMS Static Block","Statischer Block"
"CMS Static Block Default Template","Statischer Block - Standardvorlage"
"Collapse All","Alle zuklappen"
"Content","Inhalt"
"Content Heading","Seiten-Überschrift"
"Content Management","Inhaltsverwaltung"
"Contents of a Static Block","Inhalte eines statischen Blocks"
"Create Folder...","Create Folder..."
"Custom Design","Eigenes Design"
"Custom Design From","Custom Design From"
"Custom Design To","Custom Design To"
"Customer Tax Class Information","Customer Tax Class Information"
"Custom Layout","Benutzerdefiniertes Layout"
"Custom Layout Update XML","Custom Layout Update XML"
"Custom Theme","Benutzerdefiniertes Thema"
"Date Created","Date Created"
"Delete Block","Block löschen"
"Delete File","Datei löschen"
"Delete Folder","Ordner löschen"
"Delete Page","Seite löschen"
"Description","Beschreibung"
"Design","Design"
"Disabled","Deaktiviert"
"Disabled by Default","Standardmäßig deaktiviert"
"Disabled Completely","Komplett deaktiviert"
"Edit Block","Block bearbeiten"
"Edit Block '%s'","Edit Block '%s'"
"Edit Image","Edit Image"
"Edit Page","Seite bearbeiten"
"Edit Page '%s'","Edit Page '%s'"
"Enabled","Aktiviert"
"Enabled by Default","Standardmäßig aktiviert"
"Enable WYSIWYG Editor","WYSIWYG Editor aktivieren"
"Expand All","Alle aufklappen"
"General Information","Allgemeine Information"
"Go to Home Page","Zur Startseite"
"Home","Startseite"
"ID","Id"
"Identifier","Bezeichner"
"If empty, the Page Title will be used","Falls leer, wird der Seitentitel verwendet"
"Insert File","Datei einfügen"
"Invalid folder name. Please, use alphanumeric characters, underscores and dashes.","Invalid folder name. Please, use alphanumeric characters, underscores and dashes."
"Keywords","Keywords"
"Last Modified","Last Modified"
"Layout","Layout"
"Layout Update XML","Layout Aktualisierung XML"
"Link to a CMS Page","Link zu einer CMS-Seite"
"Manage Pages","Seiten"
"Media Gallery","Mediengalerie"
"Media Library","Media Library"
"Media Storage","Medienspeicher"
"Meta Data","Meta Data"
"Meta Description","Meta-Beschreibung"
"Meta Keywords","Meta-Schlüsselwörter"
"Meta Robots","Meta Robots"
"New Block","Neuer Block"
"New Folder Name:","Neuer Ordner-Name:"
"New Page","Neue Seite"
"No files found","Keine Dateien gefunden"
"Page Information","Seiteninformationen"
"Page Layout","Page Layout"
"Pages","Seiten"
"Page Status","Page Status"
"Page Title","Seiten Titel"
"Please add at least one image to the slideshow","Please add at least one image to the slideshow"
"Product Tax Class Information","Product Tax Class Information"
"px.","px."
"Relative to Website Base URL","Relative to Website Base URL"
"Robots","Robots"
"Save Block","Save Block"
"Save Page","Seite speichern"
"Save Process","Save Process"
"Select Block...","Block wählen..."
"Select Page...","Wählen Sie die Seite..."
"Show Breadcrumbs for CMS Pages","Brotkrumen-Navigation für CMS-Seiten"
"Some content is not supported. Clean and continue?","Some content is not supported. Clean and continue?"
"Static Blocks","Statische Blöcke"
"Status","Status"
"Storage Root","Hauptverzeichnis des Speichers"
"Store View","Store View"
"Template","Vorlage"
"The block has been deleted.","The block has been deleted."
"The block has been saved.","The block has been saved."
"The directory %s is not writable by server.","The directory %s is not writable by server."
"The page has been deleted.","Die Seite wurde gelöscht."
"The page has been saved.","The page has been saved."
"The page URL key cannot consist only of numbers.","The page URL key cannot consist only of numbers."
"The page URL key contains capital letters or disallowed symbols.","The page URL key contains capital letters or disallowed symbols."
"The static block content cannot contain  directive with its self.","The static block content cannot contain  directive with its self."
"This block no longer exists.","Dieser Block ist nicht mehr vorhanden."
"This page no longer exists.","Diese Seite existiert nicht mehr."
"Title","Titel"
"Unable to find a block to delete.","Unable to find a block to delete."
"Unable to find a page to delete.","Unable to find a page to delete."
"URL Key","URL-Bezeichner"
"WYSIWYG Options","WYSIWYG Optionen"
