"%1$s has been added to your wishlist. Click <a href=""%2$s"">here</a> to continue shopping.","%1$s har lagts till i din önskelista. Klicka <a href=""%2$s"">här</a> för att fortsätta handla."
"%1$s has been updated in your wishlist.","%1$s har uppdaterats i din önskelista."
"%d product(s) have been added to shopping cart: %s.","%d produkt(er) har lagts till i varukorgen: %s."
"%s's Wishlist","%ss önskelista"
"%s for ""%s"".","%s för ""%s""."
"%s has been moved to wishlist %s","%s har flyttats till listan %s"
"%s has been moved to wishlist %s. Please note that uploaded files will need to be re-uploaded when adding to cart.","%s har flyttats till önskelistan %s. Observera att uppladdade filer måste laddas upp igen när du lägger till i kundvagnen."
"%s was added to your shopping cart.","%s lades till i din varukorg."
"* Required Fields","* Obligatoriska fält"
"Add All to Cart","Lägg till alla i varukorgen"
"Added From","Tillagd från"
"Add to Cart","Lägg till i kundvagn"
"Add to Compare","Lägg till i jämförelse"
"Add to Wishlist","Lägg till i önskelista"
"An error occurred while adding item to wishlist.","Ett fel uppstod när du lägger till objekt i önskelistan."
"An error occurred while adding item to wishlist: %s","Ett fel inträffade när objektet lades till i önskelistan: %s"
"An error occurred while deleting the item from wishlist.","Ett fel inträffade när objektet togs bort från önskelistan."
"An error occurred while deleting the item from wishlist: %s","Ett fel inträffade när objektet togs bort från önskelistan: %s"
"An error occurred while updating wishlist.","Ett fel inträffade när önskelistan uppdaterades."
"Are you sure you want to remove this product from your wishlist?","Är du säker på att du vill ta bort denna produkt från din önskelista?"
"Are you sure you would like to remove this item from the wishlist?","Är du säker på att du vill ta bort detta objekt från önskelistan?"
"Back","Tillbaka"
"Can't delete item from wishlist","Kan inte ta bort objekt från önskelistan"
"Can't save description %s","Kan inte spara beskrivning %s"
"Can't update wishlist","Kan inte uppdatera önskelistan"
"Cannot add item to shopping cart","Kan inte lägga till artikel i varukorgen"
"Cannot add the item to shopping cart.","Kan inte lägga till artikeln i kundvagnen."
"Cannot add the selected product to shopping cart because the product was removed from the wishlist","Kan inte lägga till den valda produkten i kundvagnen eftersom produkten togs bort från önskelistan"
"Cannot configure product","Kan inte konfigurera produkt"
"Cannot load wishlist item","Kan inte ladda önskeobjekt"
"Cannot move item to wishlist","Kan inte flytta objekt till önskelistan"
"Cannot specify product.","Kan inte ange produkt."
"Cannot specify wishlist.","Kan inte ange önskelista."
"Cannot specify wishlist item.","Kan inte ange önskeobjekt."
"Cannot update wishlist","Kan inte uppdatera önskelistan"
"Check this checkbox if you want to add a link to an rss feed to your wishlist.","Kryssa i denna kryssruta om du vill lägga till en länk till ett RSS-flöde i önskelistan."
"Click for price","Klicka för pris"
"Comment","Kommentar"
"Comment:","Kommentar:"
"Configured Price:","Konfigurerat pris:"
"Configure Wishlist Item","Konfigurera objekt i önskelistan"
"Could not find wishlist","Kunde inte hitta önskelistan"
"Customer My Account My Wishlist","Kund Mitt konto Min önskelista"
"Customer My Account Wishlist Sharing Form","Kund Mitt konto Önskelista delningsformulär"
"Customer Shared Wishlist View","Visa delade önskelistor"
"Date Added","Tillagd datum"
"Days in Wishlist","Dagar i önskelista"
"Display Wishlist Summary","Visa sammanfattning av önskelistan"
"Edit","Redigera"
"Email address can't be empty.","E-postadressen kan inte vara tom."
"Email Sender","E-post avsändare"
"Email Template","E-post mall"
"Enabled","Aktiverad"
"General Options","Allmänna inställningar"
"Go to Wishlist","Gå till önskelista"
"Helper for wishlist options rendering doesn't implement required interface.","Hjälper till önskealternativ rendering implementerar inte obligatoriskt gränssnitt."
"In stock","I lager"
"Last Added Items","Senast tillagda objekt"
"Message","Meddelande"
"My Wishlist","Min önskelista"
"My Wishlist (%d item)","Min önskelista (%d post)"
"My Wishlist (%d items)","Min önskelista (%d objekt)"
"My Wishlist <small>(%d)</small>","Min önskelista <small>(%d)</small>"
"My Wishlist Link","Min önskelista Länk"
"Options Details","Alternativ Detaljer"
"Out of stock","Slut i lager"
"Please, enter your comments...","Skriv in dina kommentarer..."
"Please add product to wishlist again.","Lägg till produkt i önskelistan igen."
"Please enter a valid email addresses, separated by commas. For example johndoe@domain.com, johnsmith@domain.com.","Ange en giltig e-postadress, separerad med kommatecken. Till exempel johndoe@domain.com, johnsmith@domain.com."
"Please enter no more than 5 email addresses.","Ange inte mer än 5 e-postadresser."
"Please input a valid email address.","Ange en giltig e-postadress."
"Price","Pris"
"Product","Produkt"
"Product(s) %s have required options. Each of them can be added to cart separately only.","Produkt(er) %s har nödvändiga alternativ. Var och en av dem kan endast läggas till i kundvagnen separat."
"Qty","Antal"
"Remove Item","Ta bort artikel"
"Remove item","Ta bort objekt"
"Remove This Item","Ta bort denna artikel"
"Requested cart item doesn't exist","Begärd varukorgsartikel finns inte"
"Requested wishlist doesn't exist","Begärd önskelista finns inte"
"RSS Feed","RSS-flöde"
"RSS link to %s's wishlist","RSS-länk till %s's önskelista"
"Share Options","Dela alternativ"
"Share Wishlist","Dela önskelista"
"Share Your Wishlist","Dela din önskelista"
"Sharing Information","Dela information"
"SKU","Artikelnr"
"This product(s) is currently out of stock","Denna produkt är för närvarande slut i lager"
"This Wishlist has no Items","Denna önskelista har inga objekt"
"Unable to add the following product(s) to shopping cart: %s.","Det går inte att lägga till följande produkt(er) i varukorg: %s."
"Update Wishlist","Uppdatera önskelista"
"Up to 5 email addresses, separated by commas","Upp till 5 e-postadresser, separerade med kommatecken"
"User Description","Användarens beskrivning"
"View Details","Visa detaljer"
"View Product","Visa produkt"
"What's this?","Vad är detta?"
"Wishlist","Önskelista"
"Wishlist could not be created.","Önskelista kunde inte skapas."
"Wishlist is empty now.","Önskelista är tom nu."
"Wishlist Sharing","Delning av önskelista"
"You have no items in your wishlist.","Du har inga objekt i din önskelista."
"Your Wishlist has been shared.","Din önskelista har delats."
