"""Remember Me"" Cookie Lifetime","""Remember Me"" Cookie Lifetime"
"%s already exist.","%s already exist."
"%s already exists.","%s already exists."
"-- Please Select --","-- Vă rugăm selectaţi --"
"<strong>Disabled:</strong> No deferral (default behavior)<br/><strong>Defer Only:</strong> Moves all script tags to the end of the page, improving initial render performance<br/><strong>Load on Intent:</strong> <strong style=""color:red"">Highly Experimental!</strong> Defers all scripts until user interaction (click, scroll, hover, etc.) - designed for pure vanilla JavaScript and may not work with legacy JavaScript libraries","<strong>Disabled:</strong> No deferral (default behavior)<br/><strong>Defer Only:</strong> Moves all script tags to the end of the page, improving initial render performance<br/><strong>Load on Intent:</strong> <strong style=""color:red"">Highly Experimental!</strong> Defers all scripts until user interaction (click, scroll, hover, etc.) - designed for pure vanilla JavaScript and may not work with legacy JavaScript libraries"
"<strong style=""color:red"">Warning!</strong> When using CDN, in some cases JavaScript may not run properly if CDN is not in your subdomain","<strong style=""color:red"">Warning!</strong> When using CDN, in some cases JavaScript may not run properly if CDN is not in your subdomain"
"<strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).","<strong style=""color:red"">Avertizare!</strong> Când se utilizează codul magazinului în URL-uri, în unele cazuri, este posibil ca sistemul să nu funcționeze corect dacă URL-urile fără codurile magazinului sunt specificate în serviciile terților (e.. PayPal etc.)."
"A category object is required for determining the product request path.","A category object is required for determining the product request path."
"Add Block Names to Hints","Adăugare nume bloc la sugestii"
"Add Secret Key to URLs","Adăugați cheie secretă la URL-uri"
"Add Store Code to Urls","Adăugați codul magazinului la URL-uri"
"Admin","Administrator"
"Admin Base URL","URL de bază administrator"
"Admin Theme","Admin Theme"
"Admin User Emails","Email-uri utilizator administrator"
"Advanced","Avansat"
"Advanced Cache Settings","Advanced Cache Settings"
"Allow Countries","Acceptă țări"
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, WEBP, AVIF, SVG. Not all browsers support all these formats!","Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, WEBP, AVIF, SVG. Not all browsers support all these formats!"
"Allowed IPs (comma separated)","Allowed IPs (comma separated)"
"Allow Maho Backend to run in frame","Allow Maho Backend to run in frame"
"Allow Maho Frontend to run in frame","Allow Maho Frontend to run in frame"
"Allows customers to stay logged in when switching between different stores.","Permite clientilor sa ramana logati cand comutati intre mai multe magazine."
"Allow Symlinks","Permite Symlinks"
"Alternative text for next link in pagination menu. If empty, default arrow image will used.","Text alternativ pentru următorul link în meniul de paginare. Dacă este gol, va fi folosită imaginea implicită cu săgeată."
"Alternative text for previous link in pagination menu. If empty, default arrow image will used.","Text alternativ pentru link-ul anterior din meniul de paginare. Dacă este gol, va fi folosită imaginea implicită cu săgeată."
"Anchor symbol (#) is not supported in request path","Anchor symbol (#) is not supported in request path"
"Anchor symbol (#) is not supported in url rewrite suffix","Anchor symbol (#) is not supported in url rewrite suffix"
"Anchor Text for Next","Text fix pentru Următorul"
"Anchor Text for Previous","Text fixpentru Anteriorul"
"An error occured.","An error occured."
"An error occurred while saving. Please review the error log.","An error occurred while saving. Please review the error log."
"Are you sure?","Sunteți sigur?"
"Auto-redirect to Base URL","Optimizare motor de căutare"
"Back","înapoi"
"Backup Options","Opțiuni pentru copii de rezervă"
"Base JavaScript URL","Base JavaScript URL"
"Base Link URL","Link URL de bază"
"Base Media URL","Base Media URL"
"Base Secure URL","Base Secure URL"
"Base Skin URL","Base Skin URL"
"Base Unsecure URL","Base Unsecure URL"
"Base URL","URL de bază"
"Before modifying the store view code please make sure that it is not used in index.php.","Before modifying the store view code please make sure that it is not used in index.php."
"Before modifying the website code please make sure that it is not used in index.php.","Before modifying the website code please make sure that it is not used in index.php."
"Cache Storage Management","Management stocare cache"
"Cache storage may contain additional data. Are you sure that you want flush it?","Cache storage may contain additional data. Are you sure that you want flush it?"
"Can't retrieve entity config: %s","Can't retrieve entity config: %s"
"Can't retrieve request object","Can't retrieve request object"
"Cancel","Anulează"
"Cannot complete this operation from non-admin area.","Cannot complete this operation from non-admin area."
"Can not create invoice. Order was not found.","Can not create invoice. Order was not found."
"Card type does not match credit card number.","Card type does not match credit card number."
"Code","Cod"
"Controls how much referrer information is sent with requests","Controls how much referrer information is sent with requests"
"Cookie Domain","Domeniu Cookie"
"Cookie Lifetime","Termen Cookie"
"Cookie Path","Cale Cookie"
"Cookie Restriction Mode","Mod Restricție Cookie"
"Copyright","Copyright"
"Core","Core"
"Could not write sanitized SVG file.","Could not write sanitized SVG file."
"Countries Options","Countries Options"
"Country","Țară?"
"Create Store","Creați magazin"
"Create Store View","Creați vizualizare magazin"
"Create Website","Creați Website"
"Credit card number does not match credit card type.","Credit card number does not match credit card type."
"Cron Expression for Cache Flushing","Cron Expression for Cache Flushing"
"CSS Settings","Setări CSS"
"Current Package Name","Current Package Name"
"Custom1 Contact Email","Custom1 Contact Email"
"Custom1 Contact Name","Custom1 Contact Name"
"Custom2 Contact Email","Custom2 Contact Email"
"Custom2 Contact Name","Custom2 Contact Name"
"Custom Admin Path","Cale administrator personalizată"
"Custom Admin URL","URL administrator personalizat"
"Custom Design","Design personalizat"
"Custom Email 1","Email personalizat 1"
"Custom Email 2","Email personalizat 2"
"Customer Support","Relații cu clienții"
"Custom Variables","Custom Variables"
"Dashboard","Panou"
"Date From","Din data"
"Date To","Până la data"
"Debug","Depanare"
"Default","Implicit"
"Default Country","#ERROR!"
"Default Description","Default Description"
"Default Keywords","Default Keywords"
"Default No-route URL","URL fără rută implicit"
"Default Pages","Pagini implicite"
"Default Robots","Default Robots"
"Default Store","Magazin implicit"
"Default Store View","Vizualizare magazin implicită"
"Default Title","Titlu implicit"
"Default Web URL","URL web implicit"
"Defer Only","Defer Only"
"Delete","Ștergere"
"Delete Store","ștergeți magazin"
"Delete Store View","ștergeți vizualizare magazin"
"Delete Website","Delete Website"
