"""%s"" is not available in the requested quantity. %s of the items will be backordered.","""%s"" nie jest dostępny w żądanej ilości. %s przedmiotów zostanie złożonych w zamówieniu zapasowym."
"%s is available for purchase in increments of %s only.","%s jest dostępny do zakupu w przyrostach %s tylko."
"%s is not a correct comparsion method.","%s nie jest poprawną metodą porównania."
"<strong>Note</strong> that these settings are applicable to cart line items, not the whole cart.","<strong>Uwaga</strong>, że te ustawienia dotyczą pozycji w koszyku, a nie całego koszyka."
"Add Minimum Qty","Dodaj minimalną ilość"
"Allow Qty Below 0","Zezwól na ilość mniejszą od 0"
"Allow Qty Below 0 and Notify Customer","Zezwól na ilość mniejszą od 0 i powiadom klienta"
"Automatically Return Credit Memo Item to Stock","Automatycznie zwróć produkt z faktury korygującej do magazynu"
"Backorders","Rezerwacje"
"By Fixed value","O stałą wartość"
"By Percentage","O wartość procentową"
"Cannot specify product identifier for the order item.","Nie można określić identyfikatora produktu dla pozycji zamówienia."
"Catalog Inventory","Stany magazynowe"
"Decrease Stock When Order is Placed","Zmniejsz stan magazynowy po złożeniu zamówienia"
"Display Out of Stock Products","Pokazuj produkty, których brak w magazynie"
"Display products availability in stock in the frontend","Wyświetl dostępność produktów w magazynie w frontendzie"
"Enable Qty Increments","Włącz zwiększanie ilości"
"In Stock","W magazynie"
"Index Product Stock Status","Status Zapasu Produktu Indeksu"
"Inventory","Magazyn"
"Inventory API","API stanów magazynowych"
"Manage Stock","Zarządzaj stanami"
"Maximum Qty Allowed in Shopping Cart","Maksymalna ilość w koszyku"
"Minimum Qty","Minimalna ilość"
"Minimum Qty Allowed in Shopping Cart","Minimalna ilość w koszyku"
"Multi update product stock data","Wielokrotne aktualizowanie danych zapasów produktów"
"No Backorders","Bez rezerwacji"
"Not all products are available in the requested quantity","Nie wszystkie produkty są dostępne w żądanej ilości"
"Notify for Quantity Below","Powiadamiaj o ujemnej ilości"
"Only %s left","Tylko %s pozostało"
"Only X left Threshold","Przedział do pozostało X produktów"
"Out of Stock","Brak w magazynie"
"Product Name","Nazwa produktu"
"Product Stock Options","Opcje stanów magazynowych"
"Products will still be shown by direct product URLs.","Produkt będzie nadla widoczny pod bezpośrednim podanym adresem."
"Qty","Ilość"
"Qty Increments","Zwiększanie ilości"
"Qty for Item's Status to Become Out of Stock","Ilość dla statusu przedmiotu, aby stać się niedostępnym"
"Retrieve stock data","Pobierz dane stanów magazynowych"
"Retrieve stock data by product ids","Pobierz dane stanów magazynowych wg id produktu"
"Rule price","Reguła ceny"
"Set Items' Status to be In Stock When Order is Cancelled","Ustaw status produktu na Dostępny kiedy zamówienie zostanie anulowane"
"Some of the products are currently out of stock.","Część produktów jest obecnie niedostępna."
"Some of the products are not available","Niektóre produkty nie są dostępne"
"Some of the products cannot be ordered in requested quantity.","Niektóre produkty nie mogą być zamówione w żądanej ilości."
"Some of the products cannot be ordered in the requested quantity.","Niektóre produkty nie mogą być zamówione w żądanej ilości."
"Stock Options","Opcje stanów"
"Stock Status","Stan magazynowy"
"The maximum quantity allowed for purchase is %s.","Maksymalna wielkość zamówienia to %d."
"The minimum quantity allowed for purchase is %s.","Minimalna wielkość zamówienia to %d."
"The requested quantity for ""%s"" is not available.","Wymagana ilość ""%s"" nie jest dostępna."
"The stock item for Product in option is not valid.","Jednostka ilości dla produktu w opcji nie jest poprawna."
"The stock item for Product is not valid.","Element zapasowy dla Produktu nie jest ważny."
"This product is available for purchase in increments of %s only.","Ten produkt jest dostępny do zakupu tylko w ilościach %s."
"This product is currently out of stock.","Ten produkt jest obecnie niedostępny."
"This product is not available in the requested quantity. %s of the items will be backordered.","Ten produkt nie jest dostępny w żądanej ilości. %s przedmiotów zostanie złożonych w zamówieniu."
"To Fixed Value","Do stałej wartości"
"To Percentage","Do wartości procentowej"
"Undefined product type.","Nieokreślony typ produktu."
"Update","Aktualizuj"
"Update product stock data","Aktualizuj dane stanów magazynowych"
"Update the Product","Aktualizuj produkt"
